<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP [TQBR],Daily,20060529,0,296.000000,300.790000,281.500000,286.590000,8966482.000000
GAZP [TQBR],Daily,20060530,0,283.880000,292.800000,271.500000,283.080000,14176273.000000
GAZP [TQBR],Daily,20060531,0,272.130000,295.100000,270.000000,286.020000,13468452.000000
GAZP [TQBR],Daily,20060601,0,287.490000,289.690000,280.510000,286.940000,6884612.000000
GAZP [TQBR],Daily,20060602,0,292.000000,302.000000,292.000000,299.190000,9115283.000000
GAZP [TQBR],Daily,20060605,0,304.250000,306.000000,295.330000,296.800000,5881103.000000
GAZP [TQBR],Daily,20060606,0,289.700000,290.940000,276.500000,278.220000,6666266.000000
GAZP [TQBR],Daily,20060607,0,277.000000,281.500000,265.550000,277.760000,8888279.000000
GAZP [TQBR],Daily,20060608,0,268.450000,269.500000,251.220000,254.290000,9218777.000000
GAZP [TQBR],Daily,20060609,0,259.930000,264.380000,250.010000,254.410000,6530339.000000
GAZP [TQBR],Daily,20060613,0,239.000000,243.500000,226.400000,227.950000,6646848.000000
GAZP [TQBR],Daily,20060614,0,227.000000,245.800000,219.000000,242.430000,10921292.000000
GAZP [TQBR],Daily,20060615,0,250.000000,258.600000,246.150000,257.420000,7847954.000000
GAZP [TQBR],Daily,20060616,0,268.000000,273.370000,245.000000,257.290000,10241998.000000
GAZP [TQBR],Daily,20060619,0,258.000000,269.450000,252.230000,261.040000,6313850.000000
GAZP [TQBR],Daily,20060620,0,255.950000,264.980000,250.450000,262.800000,5760000.000000
GAZP [TQBR],Daily,20060621,0,265.000000,268.450000,255.530000,263.940000,6122224.000000
GAZP [TQBR],Daily,20060622,0,269.900000,272.500000,259.000000,260.740000,5418878.000000
GAZP [TQBR],Daily,20060623,0,259.670000,262.590000,256.500000,259.900000,3164136.000000
GAZP [TQBR],Daily,20060626,0,260.480000,262.370000,252.750000,257.510000,2504293.000000
GAZP [TQBR],Daily,20060627,0,260.240000,268.850000,257.330000,265.160000,4615979.000000
GAZP [TQBR],Daily,20060628,0,262.280000,267.490000,259.500000,266.650000,4420336.000000
GAZP [TQBR],Daily,20060629,0,268.500000,276.750000,264.500000,275.830000,6662452.000000
GAZP [TQBR],Daily,20060630,0,286.500000,289.480000,278.200000,280.170000,7446457.000000
GAZP [TQBR],Daily,20060703,0,283.560000,286.670000,282.000000,285.220000,3374629.000000
GAZP [TQBR],Daily,20060704,0,286.900000,287.970000,281.010000,286.810000,3121607.000000
GAZP [TQBR],Daily,20060705,0,285.500000,285.830000,271.500000,274.040000,4219069.000000
GAZP [TQBR],Daily,20060706,0,275.000000,285.330000,272.140000,284.370000,5824985.000000
GAZP [TQBR],Daily,20060707,0,285.000000,285.450000,275.020000,278.590000,5596928.000000
