<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],Daily,20100811,0,81.940000,82.230000,80.520000,80.690000,14172181.000000
SBER [TQBR],Daily,20100812,0,80.220000,81.680000,79.840000,80.830000,17405504.000000
SBER [TQBR],Daily,20100813,0,82.000000,82.280000,79.920000,80.800000,15977565.000000
SBER [TQBR],Daily,20100816,0,81.150000,81.390000,79.010000,79.980000,15573348.000000
SBER [TQBR],Daily,20100817,0,80.400000,81.470000,79.880000,81.160000,15119921.000000
SBER [TQBR],Daily,20100818,0,81.160000,81.260000,79.810000,80.570000,13376280.000000
SBER [TQBR],Daily,20100819,0,81.150000,81.750000,79.310000,79.730000,16482332.000000
SBER [TQBR],Daily,20100820,0,79.400000,79.920000,78.040000,78.300000,15247204.000000
SBER [TQBR],Daily,20100823,0,78.490000,78.960000,77.270000,78.250000,14992780.000000
SBER [TQBR],Daily,20100824,0,77.400000,77.410000,75.200000,75.550000,17842918.000000
SBER [TQBR],Daily,20100825,0,75.200000,76.450000,73.550000,73.900000,22403656.000000
SBER [TQBR],Daily,20100826,0,74.990000,76.750000,74.550000,76.400000,24716577.000000
SBER [TQBR],Daily,20100827,0,76.050000,77.350000,75.250000,76.950000,21928087.000000
SBER [TQBR],Daily,20100830,0,78.000000,78.170000,77.110000,77.340000,11597304.000000
SBER [TQBR],Daily,20100831,0,76.030000,78.450000,75.720000,78.160000,15607725.000000
SBER [TQBR],Daily,20100901,0,78.550000,80.560000,77.600000,80.220000,18813473.000000
SBER [TQBR],Daily,20100902,0,80.430000,81.250000,79.940000,80.400000,16601854.000000
SBER [TQBR],Daily,20100903,0,80.700000,82.350000,80.270000,81.620000,17222599.000000
SBER [TQBR],Daily,20100906,0,82.110000,82.400000,81.560000,81.810000,6061619.000000
SBER [TQBR],Daily,20100907,0,81.360000,81.400000,79.770000,80.060000,13246338.000000
SBER [TQBR],Daily,20100908,0,79.660000,82.310000,79.420000,82.190000,21063132.000000
SBER [TQBR],Daily,20100909,0,82.020000,84.500000,81.990000,83.660000,21794791.000000
SBER [TQBR],Daily,20100910,0,83.350000,84.190000,82.730000,83.310000,13048188.000000
SBER [TQBR],Daily,20100913,0,84.610000,85.160000,84.450000,84.700000,13973722.000000
SBER [TQBR],Daily,20100914,0,84.230000,85.860000,84.000000,84.390000,21046082.000000
SBER [TQBR],Daily,20100915,0,84.230000,84.670000,83.370000,84.380000,15856540.000000
SBER [TQBR],Daily,20100916,0,84.000000,84.800000,82.830000,83.020000,16171971.000000
SBER [TQBR],Daily,20100917,0,83.720000,84.100000,82.050000,82.240000,12566179.000000
SBER [TQBR],Daily,20100920,0,82.500000,83.430000,81.650000,83.250000,12494926.000000
SBER [TQBR],Daily,20100921,0,83.500000,84.320000,83.140000,83.760000,10048604.000000
SBER [TQBR],Daily,20100922,0,83.870000,83.890000,82.500000,82.930000,13748259.000000
SBER [TQBR],Daily,20100923,0,82.850000,84.370000,82.660000,83.940000,16583611.000000
SBER [TQBR],Daily,20100924,0,83.900000,85.000000,83.620000,84.700000,14632638.000000
SBER [TQBR],Daily,20100927,0,85.250000,85.440000,83.410000,83.640000,12465715.000000
SBER [TQBR],Daily,20100928,0,83.260000,83.950000,82.540000,83.040000,12555563.000000
SBER [TQBR],Daily,20100929,0,83.450000,84.620000,83.270000,83.800000,13577784.000000
SBER [TQBR],Daily,20100930,0,83.700000,86.150000,83.610000,85.890000,15723484.000000
SBER [TQBR],Daily,20101001,0,85.900000,89.920000,85.720000,88.990000,33249724.000000
SBER [TQBR],Daily,20101004,0,89.300000,90.770000,88.950000,90.030000,19411683.000000
SBER [TQBR],Daily,20101005,0,89.800000,92.050000,89.420000,91.740000,19893355.000000
SBER [TQBR],Daily,20101006,0,92.510000,92.990000,90.710000,91.050000,21067969.000000
SBER [TQBR],Daily,20101007,0,91.480000,91.720000,90.090000,90.350000,14518429.000000
SBER [TQBR],Daily,20101008,0,90.220000,90.570000,89.150000,90.280000,12526533.000000
SBER [TQBR],Daily,20101011,0,90.980000,91.800000,90.910000,91.400000,6436769.000000
SBER [TQBR],Daily,20101012,0,90.900000,91.380000,90.070000,90.980000,13046387.000000
SBER [TQBR],Daily,20101013,0,91.610000,92.540000,90.730000,91.340000,22452297.000000
SBER [TQBR],Daily,20101014,0,91.800000,92.470000,90.940000,91.410000,17493349.000000
