<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN [TQBR],Daily,20030918,0,1370.000000,1424.900000,1368.200000,1424.870000,132978.000000
GMKN [TQBR],Daily,20030919,0,1432.500000,1481.000000,1426.000000,1472.140000,145343.000000
GMKN [TQBR],Daily,20030922,0,1480.000000,1504.990000,1455.500000,1479.500000,113826.000000
GMKN [TQBR],Daily,20030923,0,1470.400000,1514.800000,1470.400000,1505.000000,121779.000000
GMKN [TQBR],Daily,20030924,0,1505.000000,1553.990000,1488.200000,1501.880000,246402.000000
GMKN [TQBR],Daily,20030925,0,1500.500000,1500.500000,1460.000000,1469.000000,113371.000000
GMKN [TQBR],Daily,20030926,0,1467.770000,1484.990000,1447.020000,1464.440000,60520.000000
GMKN [TQBR],Daily,20030929,0,1464.000000,1518.400000,1452.800000,1513.180000,122195.000000
GMKN [TQBR],Daily,20030930,0,1520.000000,1529.000000,1505.000000,1512.000000,88699.000000
GMKN [TQBR],Daily,20031001,0,1509.050000,1520.000000,1495.010000,1497.600000,66568.000000
GMKN [TQBR],Daily,20031002,0,1495.000000,1534.010000,1495.000000,1518.490000,88085.000000
GMKN [TQBR],Daily,20031003,0,1519.250000,1544.000000,1515.000000,1537.900000,124805.000000
GMKN [TQBR],Daily,20031006,0,1540.000000,1596.000000,1527.020000,1594.000000,162605.000000
GMKN [TQBR],Daily,20031007,0,1598.500000,1703.990000,1598.000000,1680.000000,257193.000000
GMKN [TQBR],Daily,20031008,0,1697.380000,1867.000000,1655.000000,1853.010000,412810.000000
GMKN [TQBR],Daily,20031009,0,1867.500000,2000.000000,1785.010000,1795.910000,402960.000000
GMKN [TQBR],Daily,20031010,0,1797.000000,1837.000000,1735.000000,1776.790000,203649.000000
GMKN [TQBR],Daily,20031013,0,1774.500000,1880.000000,1765.000000,1868.030000,178603.000000
GMKN [TQBR],Daily,20031014,0,1897.500000,1970.000000,1879.000000,1919.290000,310396.000000
GMKN [TQBR],Daily,20031015,0,1922.500000,1953.000000,1862.000000,1891.590000,222761.000000
GMKN [TQBR],Daily,20031016,0,1904.500000,1925.000000,1875.000000,1910.000000,142201.000000
GMKN [TQBR],Daily,20031017,0,1915.000000,1925.000000,1828.000000,1862.990000,228869.000000
GMKN [TQBR],Daily,20031020,0,1858.500000,1889.070000,1840.100000,1854.630000,100641.000000
GMKN [TQBR],Daily,20031021,0,1851.500000,1864.700000,1745.000000,1757.000000,215639.000000
GMKN [TQBR],Daily,20031022,0,1730.010000,1770.000000,1701.100000,1709.950000,179901.000000
GMKN [TQBR],Daily,20031023,0,1716.950000,1779.990000,1680.220000,1744.820000,176988.000000
GMKN [TQBR],Daily,20031024,0,1768.500000,1813.000000,1732.000000,1748.240000,207555.000000
GMKN [TQBR],Daily,20031027,0,1645.510000,1724.990000,1464.000000,1714.140000,289185.000000
GMKN [TQBR],Daily,20031028,0,1703.500000,1767.000000,1680.000000,1725.190000,150193.000000
GMKN [TQBR],Daily,20031029,0,1729.000000,1754.470000,1650.000000,1740.000000,152016.000000
GMKN [TQBR],Daily,20031030,0,1715.000000,1748.900000,1502.000000,1502.000000,329059.000000
GMKN [TQBR],Daily,20031103,0,1599.000000,1665.000000,1590.020000,1659.900000,143125.000000
GMKN [TQBR],Daily,20031104,0,1661.000000,1719.990000,1640.000000,1692.020000,163364.000000
GMKN [TQBR],Daily,20031105,0,1701.000000,1744.000000,1660.000000,1731.240000,187122.000000
GMKN [TQBR],Daily,20031106,0,1730.000000,1777.000000,1681.020000,1700.280000,146751.000000
GMKN [TQBR],Daily,20031110,0,1710.000000,1735.000000,1690.000000,1703.000000,88695.000000
GMKN [TQBR],Daily,20031111,0,1714.000000,1714.000000,1627.000000,1647.590000,161403.000000
GMKN [TQBR],Daily,20031112,0,1652.500000,1657.990000,1545.000000,1616.020000,171924.000000
GMKN [TQBR],Daily,20031113,0,1647.500000,1648.000000,1592.120000,1600.000000,105711.000000
GMKN [TQBR],Daily,20031114,0,1595.000000,1602.990000,1574.000000,1584.200000,57836.000000
GMKN [TQBR],Daily,20031117,0,1582.500000,1649.000000,1575.000000,1639.390000,190382.000000
GMKN [TQBR],Daily,20031118,0,1638.000000,1645.000000,1545.000000,1556.310000,182578.000000
GMKN [TQBR],Daily,20031119,0,1560.030000,1581.000000,1477.000000,1508.700000,189736.000000
GMKN [TQBR],Daily,20031120,0,1508.500000,1587.000000,1500.010000,1549.600000,105951.000000
GMKN [TQBR],Daily,20031121,0,1550.000000,1579.560000,1521.100000,1565.000000,104103.000000
GMKN [TQBR],Daily,20031124,0,1568.500000,1665.000000,1541.050000,1663.000000,165072.000000
GMKN [TQBR],Daily,20031125,0,1669.500000,1683.000000,1621.010000,1677.050000,191348.000000
GMKN [TQBR],Daily,20031126,0,1685.000000,1705.000000,1670.000000,1689.000000,128362.000000
GMKN [TQBR],Daily,20031127,0,1697.000000,1700.000000,1662.000000,1687.750000,116458.000000
GMKN [TQBR],Daily,20031128,0,1689.590000,1743.700000,1641.010000,1728.250000,265555.000000
GMKN [TQBR],Daily,20031201,0,1730.000000,1730.000000,1603.110000,1635.050000,338129.000000
GMKN [TQBR],Daily,20031202,0,1640.000000,1681.000000,1609.500000,1651.720000,235413.000000
GMKN [TQBR],Daily,20031203,0,1659.500000,1705.000000,1636.000000,1697.070000,179228.000000
GMKN [TQBR],Daily,20031204,0,1704.850000,1719.500000,1651.590000,1672.080000,162492.000000
GMKN [TQBR],Daily,20031205,0,1670.610000,1683.950000,1642.000000,1663.300000,89219.000000
GMKN [TQBR],Daily,20031208,0,1655.000000,1705.550000,1615.000000,1695.690000,148617.000000
GMKN [TQBR],Daily,20031209,0,1692.500000,1776.000000,1692.500000,1766.980000,300862.000000
GMKN [TQBR],Daily,20031210,0,1765.000000,1826.000000,1764.870000,1780.000000,305363.000000
GMKN [TQBR],Daily,20031211,0,1778.000000,1795.000000,1757.000000,1769.900000,94196.000000
