<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBERP [TQBR],Daily,20090924,0,36.410000,38.060000,35.970000,36.220000,945383.000000
SBERP [TQBR],Daily,20090925,0,36.500000,37.350000,35.550000,36.560000,947467.000000
SBERP [TQBR],Daily,20090928,0,36.050000,37.450000,35.730000,37.300000,619927.000000
SBERP [TQBR],Daily,20090929,0,37.730000,38.100000,37.120000,37.500000,599616.000000
SBERP [TQBR],Daily,20090930,0,37.530000,37.870000,36.800000,36.990000,405958.000000
SBERP [TQBR],Daily,20091001,0,37.430000,37.550000,36.760000,36.930000,303643.000000
SBERP [TQBR],Daily,20091002,0,36.130000,36.470000,35.230000,36.240000,534741.000000
SBERP [TQBR],Daily,20091005,0,36.590000,36.950000,36.060000,36.680000,356354.000000
SBERP [TQBR],Daily,20091006,0,37.300000,37.970000,37.050000,37.850000,398927.000000
SBERP [TQBR],Daily,20091007,0,38.300000,38.970000,37.610000,38.080000,789131.000000
SBERP [TQBR],Daily,20091008,0,38.550000,40.390000,38.500000,40.130000,1124516.000000
SBERP [TQBR],Daily,20091009,0,40.500000,41.740000,39.380000,41.190000,1182745.000000
SBERP [TQBR],Daily,20091012,0,41.790000,44.080000,41.600000,43.650000,1096609.000000
SBERP [TQBR],Daily,20091013,0,43.700000,43.850000,40.870000,41.490000,853635.000000
SBERP [TQBR],Daily,20091014,0,42.700000,43.200000,41.850000,42.500000,761303.000000
SBERP [TQBR],Daily,20091015,0,43.110000,43.190000,40.920000,41.200000,548574.000000
SBERP [TQBR],Daily,20091016,0,41.770000,42.190000,39.700000,39.940000,542663.000000
SBERP [TQBR],Daily,20091019,0,40.500000,42.160000,39.970000,41.930000,601521.000000
SBERP [TQBR],Daily,20091020,0,42.970000,43.020000,41.110000,41.460000,672537.000000
SBERP [TQBR],Daily,20091021,0,41.300000,42.480000,40.500000,42.130000,436340.000000
